game_id,Date,tournament,speed,opening,color,rating,opponent_rating,game_ending,winner,analysis,accuracy,inaccuracy,mistake,blunder
4Gy1W6An,03/17/2022,False,blitz,London System,black,2093,2107,resign,black,30 23 0 13 0 48 0 7 0 5 0 0 3 17 -25 12 -7 21 8 17 -8 0 -5 34 41 0 28 29 38 -13 -51 67 -109 -44 -83 -17 -192 -208 -238 -220 -261 -136 -127 -76 -65 -32 -44 -45 -357 153 169 161 124 126 -1 -12 -47 24 29 94 12 19 2 13 6 14 15 18 -4 0 -23 -17 -7 -15 -98 -77 -185 -9 -5 -23 -15 0 -4 -17 -9 0 0 0 -27 -34 -97 -137 -924 -912 -928 -989 -1020 -996 -1186 -1332 -1710 -1876 -1866 -6504 -7660 ,29.0,4.0,2.0,2.0
xXZtzeSA,03/17/2022,False,blitz,Slav Defense: Exchange Variation,white,2088,2066,resign,white,30 28 36 28 13 19 15 21 0 48 54 62 52 60 65 97 48 42 18 53 45 75 23 36 15 77 77 91 71 112 100 120 153 401 137 121 142 148 57 68 75 64 60 121 127 108 115 96 92 86 104 108 -94 88 0 282 235 372 393 485 330 277 313 592 620 692 689 682 675 676 667 647 670 722 715 ,29.0,3.0,0.0,2.0
eNP0tFxx,03/17/2022,False,blitz,Pirc Defense,black,2082,2089,resign,black,28 75 40 63 48 67 57 64 18 79 65 91 73 94 51 65 25 15 60 48 -68 33 40 -1 15 -34 -753 -202 -173 -164 -799 -754 -733 -664 -660 ,58.0,2.0,0.0,1.0
4UC8aD6d,03/17/2022,False,blitz,Modern Defense: Bishop Attack,black,2087,2130,outoftime,white,,,,,
63ed4Iez,03/17/2022,False,blitz,Indian Defense: Budapest Defense,white,2094,2026,resign,black,,,,,
aIExNz1q,03/17/2022,False,rapid,Indian Defense,black,2088,2058,mate,black,,,,,
CJdZLU27,03/17/2022,False,rapid,Modern Defense,white,2082,2104,resign,white,,,,,
aJC3CYNs,03/16/2022,False,rapid,Philidor Defense: Lion Variation,black,2087,2085,resign,white,28 75 40 63 57 72 36 48 49 40 -74 -66 -112 8 -44 85 92 89 96 70 52 676 487 451 534 509 518 453 530 655 677 684 703 740 746 715 746 783 778 740 785 769 776 799 774 1187 1012 969 875 1408 982 1187 1172 1175 1169 1187 1192 1277 1129 1217 1156 1350 1211 1263 1215 1344 1348 ,48.0,0.0,2.0,1.0
DCb6rpLD,03/16/2022,True,blitz,Pirc Defense,black,2098,2190,resign,white,,,,,
4UdmkoYd,03/16/2022,True,blitz,Rat Defense: Harmonist,black,2103,2148,resign,white,,,,,
lDTSU2rC,03/16/2022,True,blitz,Benoni Defense: Old Benoni,white,2101,1815,outoftime,white,30 87 78 82 78 174 163 182 160 162 83 96 78 65 67 58 88 96 0 938 120 134 94 127 -42 -36 -49 525 80 767 539 631 550 633 338 292 322 291 29 516 -280 616 312 298 305 401 390 464 448 463 423 409 417 638 652 696 685 745 714 700 692 783 762 790 739 749 762 776 733 761 768 769 776 761 754 773 761 822 852 853 782 876 831 926 814 837 836 834 857 892 883 885 885 909 850 857 858 928 900 959 922 951 883 887 846 1002 1008 1027 1036 1070 1073 1215 948 1040 893 974 970 1053 1014 1072 1000 1089 1254 694 ,73.0,3.0,2.0,6.0
K1eXDAKo,03/16/2022,True,blitz,Queen's Gambit Declined: Marshall Defense,white,2096,2054,mate,white,,,,,
rviWLQqZ,03/16/2022,True,blitz,Queen's Pawn Game,white,2090,2126,noStart,white,,,,,
DTfbf9zx,03/16/2022,True,blitz,Philidor Defense: Lion Variation,black,2092,2319,resign,white,,,,,
wF5HhL9B,03/16/2022,False,bullet,Rat Defense: English Rat,white,1834,1881,draw,,,,,,
uq2Yeu1S,03/16/2022,False,blitz,Englund Gambit Complex: Hartlaub-Charlick Gambit,white,2099,2037,resign,black,,,,,
rlMufXnA,03/16/2022,False,blitz,Modern Defense,black,2094,2042,mate,black,,,,,
7usd2euS,03/16/2022,False,blitz,Englund Gambit Complex: Hartlaub-Charlick Gambit,white,2089,2047,resign,white,,,,,
aYxmdrGg,03/16/2022,False,blitz,Modern Defense,black,2084,2052,resign,black,,,,,
whZ2WQBj,03/16/2022,False,blitz,English Defense,white,2090,2067,outoftime,black,,,,,
RTwdQnLn,03/16/2022,False,bullet,Philidor Defense: Hanham Variation,black,1840,1853,mate,white,,,,,
JpDcJqz9,03/16/2022,False,bullet,King's Indian Defense: Kramer Variation,white,1833,1859,outoftime,white,,,,,
5T2fVTuC,03/16/2022,False,bullet,Modern Defense: Standard Defense,black,1826,1865,outoftime,black,,,,,
ydYfUhTC,03/16/2022,False,bullet,Old Indian Defense,white,1832,1860,resign,black,,,,,
j0LwTblY,03/16/2022,False,bullet,Modern Defense: Three Pawns Attack,black,1825,1819,outoftime,black,,,,,
VvvGiUlM,03/16/2022,False,bullet,Modern Defense,black,1832,1821,resign,white,,,,,
jIMRrfHP,03/15/2022,False,blitz,Modern Defense,black,2096,2027,resign,white,,,,,
7KFg9ASk,03/15/2022,False,blitz,Semi-Slav Defense: Noteboom Variation,white,2092,2032,resign,white,,,,,
N2fJUC1R,03/15/2022,False,blitz,Modern Defense,black,2087,2037,mate,black,,,,,
BXGo9CTZ,03/15/2022,False,blitz,Modern Defense,white,2080,2142,resign,white,,,,,
GDwbSWlo,03/15/2022,False,blitz,King's Indian Defense: Makogonov Variation,white,2076,1959,resign,white,,,,,
wC4tc5CB,03/15/2022,False,blitz,Philidor Defense: Lion Variation,black,2084,1951,outoftime,white,,,,,
km2rodjK,03/15/2022,False,blitz,Slav Defense: Czech Variation,white,2078,2104,resign,white,,,,,
P6lscFOf,03/15/2022,False,blitz,Semi-Slav Defense,white,2073,2020,resign,white,,,,,
lFUYxltA,03/15/2022,False,blitz,Pirc Defense,black,2073,1858,outoftime,white,,,,,
bt4gqm1f,03/15/2022,False,blitz,"Queen's Gambit Declined: Chigorin Defense, Main Line",white,2073,1858,resign,white,,,,,
AUI03Gss,03/15/2022,False,blitz,Modern Defense,black,2073,1858,mate,white,,,,,
5ErXc0ox,03/15/2022,False,blitz,"Queen's Gambit Declined: Chigorin Defense, Main Line",white,2073,1858,outoftime,black,,,,,
1NMElnzW,03/15/2022,False,bullet,Nimzo-Indian Defense: Spielmann Variation,white,1832,1797,outoftime,white,,,,,
NNpPMNes,03/15/2022,False,blitz,Modern Defense,black,2073,1701,resign,white,28 71 50 32 13 -1 -22 62 8 21 -24 19 -778 -101 -276 -296 -294 -297 -329 -197 -543 -439 -701 -482 -533 -373 -458 -163 -468 -318 -344 -226 -297 -43 -66 -39 -90 40 54 37 -52 13 -136 715 -57 -42 -44 -54 -36 -66 -84 -107 -90 -82 -269 -308 -298 -316 -298 -61 -503 -430 -427 -338 -830 -818 -928 -933 -1194 -616 -621 702 659 649 637 662 428 425 38 75 7 16 0 364 187 684 631 857 676 709 702 877 890 889 913 1025 980 1203 5382 5497 ,132.0,9.0,1.0,8.0
BjsYDoQb,03/15/2022,True,blitz,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",white,2079,2075,outoftime,black,,,,,
kkyE90F3,03/15/2022,True,blitz,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2072,2120,outoftime,white,,,,,
6i55ZV9u,03/15/2022,False,blitz,Modern Defense,white,2066,2096,outoftime,white,,,,,
49T8F4WA,03/15/2022,False,rapid,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",white,2080,2151,resign,white,,,,,
Lf6bRWQh,03/15/2022,False,rapid,Modern Defense: Standard Defense,black,2085,2146,resign,white,,,,,
zqcX6V8b,03/15/2022,False,rapid,French Defense,black,2080,2040,mate,black,28 13 -20 -26 -32 -17 -83 -88 -81 -27 -262 -223 -232 -249 -210 -248 -223 -260 -269 -120 -102 -87 -154 -143 -167 -159 -315 -300 -782 -705 -820 -750 -800 -742 -1384 ,24.0,1.0,1.0,0.0
kbMNFTdO,03/15/2022,False,blitz,Modern Defense: Averbakh System,white,2072,2070,resign,black,,,,,
ETYkNrvA,03/15/2022,False,blitz,Modern Defense: Two Knights Variation,black,2067,2050,mate,black,,,,,
cnpBYMnY,03/15/2022,False,blitz,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",white,2067,2062,draw,,30 28 36 30 0 17 0 15 18 19 -33 13 17 18 24 19 0 0 0 36 43 20 -5 9 -7 38 -47 -21 -29 -17 -30 -15 -24 -4 0 35 -4 12 25 13 -37 -19 -24 -28 -22 -29 -41 0 -8 -5 -7 -3 0 -12 -94 -142 -46 27 35 26 0 0 0 29 -63 -46 -66 -77 -61 -18 -57 -51 -62 -60 -72 -57 -63 -57 -76 0 0 0 -53 ,18.0,3.0,0.0,0.0
WLpvkq4Z,03/14/2022,False,blitz,"Indian Defense: King's Indian Variation, Fianchetto Variation",black,2072,2101,outoftime,white,,,,,
GuszhIK2,03/14/2022,False,blitz,Pirc Defense,black,2071,2136,draw,,,,,,
oiVIhBM7,03/14/2022,True,blitz,Modern Defense,black,2071,1126,resign,black,,,,,
GHuBRX7F,03/14/2022,True,blitz,Nimzo-Larsen Attack: Indian Variation,black,2068,1881,resign,black,,,,,
78Q9b7bU,03/14/2022,True,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,2073,2095,outoftime,white,,,,,
LZEjv3x7,03/14/2022,True,blitz,Pirc Defense,black,2064,2292,resign,black,,,,,
vCjHHQNy,03/14/2022,False,rapid,Mieses Opening: Reversed Rat,white,2076,1929,resign,white,0 0 -50 -43 -51 -9 -57 -86 -88 -83 -479 -32 -638 261 287 362 9 275 279 267 297 285 272 251 266 551 338 528 504 504 344 340 275 504 499 510 366 441 462 466 433 697 680 692 701 762 358 349 362 384 370 380 380 374 308 316 17 43 -14 -12 -8 -9 -218 -74 -102 -45 -161 -147 -122 -136 -107 -5 -12 -7 -506 -33 -320 -331 -358 -28 -18 -15 -13 -14 -16 -16 -13 0 -1 0 -4 0 -202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 7 6 0 0 0 0 0 0 0 0 0 0 497 443 555 594 552 558 725 592 549 590 563 689 533 578 990 553 576 581 611 6233 ,68.0,3.0,2.0,9.0
J7O4mhsg,03/14/2022,False,rapid,Queen's Gambit Declined: Three Knights Variation,white,2082,2074,resign,black,,,,,
N7w75dMX,03/14/2022,False,blitz,Pirc Defense,black,2070,2056,outoftime,white,,,,,
eZ3PqoSA,03/14/2022,False,blitz,Queen's Gambit Declined: Baltic Defense,white,2071,2038,outoftime,,,,,,
8ZggykBk,03/14/2022,False,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2065,2069,resign,black,,,,,
185LVSWs,03/14/2022,False,blitz,"Indian Defense: Budapest Defense, Fajarowicz Variation",white,2071,2057,outoftime,black,,,,,
uUO2dvUg,03/14/2022,False,blitz,King's Indian Defense,black,2077,2052,outoftime,white,,,,,
mggU7ypz,03/14/2022,False,blitz,Queen's Gambit Declined: Vienna Variation,white,2080,2235,mate,black,,,,,
hGodo6J0,03/14/2022,False,blitz,Lion Defense: Lion's Jaw,black,2075,2070,resign,black,28 75 40 63 44 59 97 55 50 78 68 82 71 155 119 127 120 143 127 440 295 652 375 371 260 265 1 7 12 21 25 27 1 58 87 105 -116 -110 -108 -123 -107 -98 -66 -42 -32 -8 8 62 -36 -41 -29 -10 -58 -35 -141 -34 -66 0 -29 -37 -13 -52 -8 -5 -82 -117 -128 -131 -99 -113 -784 -762 -807 -815 -861 -875 -1037 -1036 -1103 -1119 ,34.0,4.0,0.0,2.0
xu80oXzT,03/13/2022,False,blitz,Modern Defense: Averbakh System,white,2081,2055,resign,black,,,,,
84VNpTGC,03/13/2022,False,blitz,Dutch Defense: Queen's Knight Variation,white,2075,2055,resign,white,,,,,
Rl40ZprG,03/13/2022,True,blitz,Queen's Gambit Declined: Three Knights Variation,white,2072,2313,draw,,30 28 36 30 0 17 0 0 0 16 0 18 27 20 0 74 63 62 60 50 3 8 -5 23 -12 -8 -36 -37 -67 -48 -135 -132 -128 -119 -134 -109 -153 -132 -498 -489 -542 -473 -486 -447 -489 -505 -537 -508 -484 -527 -512 -537 -571 -173 -170 -166 -170 -166 -160 -122 -104 46 38 46 -65 44 37 38 38 21 38 21 31 43 28 39 26 45 37 37 32 39 21 15 16 11 10 13 11 10 0 0 0 0 0 0 -29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,21.0,1.0,1.0,1.0
gUPHFiN2,03/13/2022,False,blitz,Rat Defense: Harmonist,black,2073,1993,stalemate,,,,,,
VYOP2ZXz,03/13/2022,False,blitz,"Grünfeld Defense: Exchange Variation, Spassky Variation",white,2079,2083,resign,black,,,,,
Q2orU81T,03/13/2022,False,blitz,Trompowsky Attack,black,2072,2112,outoftime,black,,,,,
tXhZgM6p,03/13/2022,False,bullet,Modern Defense,black,1840,1791,resign,white,,,,,
dkdYKwu0,03/13/2022,False,bullet,Modern Defense,black,1848,1801,outoftime,white,,,,,
WMyMsy8y,03/13/2022,False,blitz,Benoni Defense: Uhlmann Variation,white,2071,2195,draw,,,,,,
aeBnKfbN,03/13/2022,False,blitz,Modern Defense,black,2075,2131,resign,white,,,,,
cdrCTdYG,03/13/2022,False,blitz,King's Indian Defense: Normal Variation,white,2070,2060,outoftime,white,,,,,
y4USXwam,03/13/2022,False,blitz,"French Defense: Tarrasch Variation, Closed Variation",black,2063,2107,outoftime,black,28 29 24 25 11 71 28 36 -7 41 -13 63 0 116 96 83 37 123 130 159 137 145 143 155 126 138 64 71 50 59 79 176 59 120 56 66 53 66 25 100 15 96 -70 34 33 53 15 103 -190 -192 -193 70 64 55 0 -7 0 108 -614 27 37 21 42 37 19 4 10 9 0 -2 0 0 0 47 36 106 57 40 -62 62 0 102 96 266 241 199 146 161 118 358 249 327 334 359 330 336 336 349 338 325 255 275 269 489 501 572 588 632 643 701 708 724 718 768 ,60.0,12.0,4.0,3.0
9U7RVzfZ,03/13/2022,False,blitz,Queen's Gambit Declined: Semi-Tarrasch Defense,white,2059,2006,mate,white,,,,,
IKGOcAsK,03/13/2022,False,blitz,Slav Defense: Exchange Variation,white,2064,2064,resign,black,,,,,
ZFa5Dw6L,03/13/2022,False,blitz,King's Indian Defense: Normal Variation,white,2058,2071,resign,white,,,,,
2RwbwSqE,03/12/2022,False,blitz,"French Defense: Tarrasch Variation, Closed Variation",black,2064,2092,resign,white,,,,,
Sv8Bmm49,03/12/2022,False,blitz,Rat Defense: Harmonist,black,2058,2057,outoftime,black,,,,,
tsF1hJPK,03/12/2022,False,blitz,Old Indian Defense,white,2064,2025,mate,black,,,,,
K2J7bBvq,03/12/2022,False,blitz,Benoni Defense: Hromádka System,white,2069,2114,resign,black,,,,,
y8IuIbiM,03/12/2022,False,bullet,King's Indian Defense: Smyslov Variation,black,1854,1862,resign,white,30 68 26 60 50 70 24 55 0 79 40 57 61 67 69 88 56 59 37 58 17 39 27 34 25 31 21 34 0 27 31 23 42 34 0 0 -7 0 0 0 -220 237 51 280 46 194 170 356 325 636 578 749 754 770 595 1388 ,81.0,1.0,3.0,3.0
NK8vamix,03/12/2022,False,bullet,Pirc Defense,black,1849,1765,outoftime,black,,,,,
suDwD6Ep,03/12/2022,False,blitz,Pirc Defense,black,2063,2100,outoftime,black,,,,,
knOPlQkz,03/12/2022,False,blitz,Rat Defense: Harmonist,black,2058,2025,resign,black,,,,,
dCfyx2q5,03/12/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2052,2031,resign,white,,,,,
pWaqyyKn,03/12/2022,False,blitz,Pirc Defense,black,2056,2179,mate,white,,,,,
JbkHmD23,03/12/2022,False,blitz,Mikenas Defense: Lithuanian Variation,white,2062,2065,mate,black,,,,,
YOyBIkww,03/12/2022,False,blitz,Queen's Gambit Declined: Cambridge Springs Defense,white,2056,2056,resign,white,,,,,
oeFI9HCv,03/12/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2050,2089,outoftime,white,,,,,
txjWv9jm,03/12/2022,False,blitz,Pirc Defense,black,2043,2096,resign,black,,,,,
Q7W4nIas,03/12/2022,False,blitz,Englund Gambit Complex: Soller Gambit Deferred,white,2038,2014,mate,white,,,,,
AyCSzt2E,03/11/2022,False,blitz,Pirc Defense: Classical Variation,black,2033,1984,resign,black,,,,,
L8sDGg8j,03/11/2022,False,blitz,French Defense: Exchange Variation,black,2039,2041,mate,white,,,,,
oylF1pRL,03/11/2022,False,blitz,Rat Defense: Harmonist,black,2033,2010,resign,black,,,,,
hqPnYoyE,03/11/2022,False,blitz,Slav Defense: Exchange Variation,white,2028,2015,resign,white,,,,,
QHyNyieJ,03/11/2022,False,rapid,"Queen's Gambit Declined: Orthodox Defense, Main Line",white,2089,2064,resign,black,,,,,
hyYYJjZT,03/11/2022,False,blitz,Queen's Gambit Declined: Cambridge Springs Defense,white,2033,2065,mate,black,,,,,
UPbk275k,03/11/2022,False,blitz,Pirc Defense,black,2039,2026,mate,white,,,,,
FduOt9wS,03/11/2022,False,blitz,Indian Defense: Budapest Defense,white,2045,2053,resign,black,,,,,
NTWEMmd9,03/11/2022,False,blitz,King's Indian Defense: Kramer Variation,white,2050,2077,outoftime,black,,,,,
krKXE6p7,03/10/2022,False,blitz,"French Defense: Tarrasch Variation, Pawn Center Variation",black,2055,2075,resign,white,,,,,
Itl0KuGG,03/10/2022,False,blitz,"French Defense: Classical Variation, Steinitz Variation",black,2060,2104,resign,white,,,,,
HU7OYwzH,03/10/2022,False,blitz,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",black,2060,2095,draw,,,,,,
t2SgmEFh,03/10/2022,False,blitz,Rat Defense: English Rat,white,2053,2101,resign,white,,,,,
InxSxGVT,03/10/2022,False,blitz,Nimzo-Larsen Attack,black,2047,2080,outoftime,black,,,,,
NQvaT5cg,03/10/2022,False,blitz,"French Defense: Advance Variation, Paulsen Attack",black,2051,2131,resign,white,,,,,
EtFlD02m,03/10/2022,False,blitz,Old Indian Defense,white,2057,2037,resign,black,,,,,
FpntoRJ0,03/10/2022,False,blitz,Slav Defense: Three Knights Variation,white,2057,2075,outoftime,,,,,,
tn23LjiZ,03/10/2022,False,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,2052,2022,resign,black,,,,,
ydBziHnK,03/09/2022,False,blitz,Queen's Gambit Declined: Modern Variation,white,2045,2093,outoftime,white,,,,,
DGPcZ3wx,03/09/2022,True,blitz,King's Indian Defense: Four Pawns Attack,black,2051,2050,resign,white,,,,,
02zvDjXA,03/09/2022,True,blitz,Pirc Defense,black,2047,1970,resign,black,,,,,
sUzhnqH0,03/09/2022,True,blitz,Queen's Gambit Accepted: Old Variation,white,2043,1936,resign,white,,,,,
JevwAAmH,03/09/2022,True,blitz,"Lion Defense: Anti-Philidor, Lion's Cave",black,2041,2135,draw,,,,,,
fohfALX8,03/09/2022,True,blitz,Queen's Gambit Declined: Baltic Defense,white,2020,1919,resign,white,,,,,
t8woMwyS,03/09/2022,False,blitz,"King's Indian Defense: Normal Variation, Rare Defenses",black,2031,2050,resign,black,,,,,
N6bzyu5l,03/09/2022,False,blitz,Queen's Gambit Declined: Ragozin Defense,white,2026,1987,resign,white,,,,,
bTi3Hyt4,03/09/2022,False,blitz,"French Defense: Exchange Variation, Monte Carlo Variation",black,2020,2057,resign,black,,,,,
xvxporX5,03/09/2022,False,blitz,"French Defense: Steinitz Variation, Boleslavsky Variation",black,2026,2009,outoftime,white,,,,,
vYxOo33W,03/09/2022,False,blitz,Indian Defense,black,2032,1978,timeout,white,,,,,
b8i7iE7n,03/09/2022,False,blitz,Queen's Gambit Declined,white,2027,1983,resign,white,,,,,
RXnoZNJ7,03/09/2022,False,blitz,"Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation",white,2022,2006,mate,white,,,,,
FIxCAupx,03/09/2022,False,blitz,Rat Defense: Harmonist,black,2028,1991,mate,white,,,,,
CHMnc0Cu,03/09/2022,False,blitz,Philidor Defense: Lion Variation,black,2023,2003,resign,black,,,,,
E39FTV1q,03/08/2022,False,blitz,Queen's Gambit Declined: Lasker Defense,white,2028,2046,outoftime,black,,,,,
z7ALpLty,03/08/2022,False,blitz,Queen's Gambit Declined: Three Knights Variation,white,2023,1987,outoftime,white,,,,,
uXYTYDt3,03/08/2022,False,blitz,Indian Defense,black,2016,2096,mate,black,,,,,
6jiQB9o3,03/08/2022,False,blitz,Pirc Defense,black,2011,1965,outoftime,black,,,,,
gPpiVeoh,03/08/2022,False,blitz,Benko Gambit Accepted: Modern Variation,white,2006,1988,resign,white,,,,,
ZMj3hAgX,03/08/2022,False,blitz,Englund Gambit Complex: Englund Gambit,white,2000,2013,resign,white,,,,,
0Iafzz6t,03/08/2022,False,blitz,Philidor Defense: Lion Variation,black,2001,1963,draw,,,,,,
t0efy7el,03/08/2022,False,blitz,Slav Defense: Exchange Variation,white,1995,1972,outoftime,white,,,,,
UI38G3YF,03/08/2022,False,blitz,Queen's Gambit Declined: Modern Variation,white,1989,2037,mate,white,,,,,
LEgSzOW7,03/08/2022,False,blitz,Saragossa Opening,black,1995,1985,mate,white,,,,,
NzvU4ZCo,03/08/2022,False,blitz,Pirc Defense,black,1999,2082,resign,white,,,,,
HeNGYoHP,03/07/2022,False,blitz,Neo-Grünfeld Defense: Ultra-delayed Exchange Variation,black,1999,2000,draw,,,,,,
NGst4XGB,03/07/2022,False,rapid,King's Indian Defense: Makogonov Variation,white,2095,2062,resign,black,,,,,
1fnUmyLb,03/07/2022,False,rapid,"Queen's Gambit Declined: Modern Variation, Normal Line",white,2089,2115,resign,white,30 23 27 23 0 17 0 0 0 17 3 47 0 0 2 8 14 34 48 45 46 65 55 65 13 138 115 152 164 133 160 153 -15 61 8 31 13 37 39 34 -20 9 20 140 142 260 256 297 291 294 304 383 345 379 362 569 600 595 482 604 318 628 613 748 551 ,35.0,1.0,1.0,1.0
1gKpEFb5,03/07/2022,False,rapid,King's Indian Defense: Kramer Variation,white,2095,2062,resign,black,,,,,
LkY7ucnI,03/07/2022,False,blitz,King's Indian Defense: Normal Variation,black,2004,2042,resign,white,,,,,
zuwgmTzc,03/07/2022,False,blitz,French Defense: Exchange Variation,black,2010,2007,resign,white,,,,,
Le9SSK4y,03/07/2022,False,rapid,Pirc Defense,black,2101,2096,resign,white,,,,,
9p3OdFc3,03/07/2022,False,blitz,Horwitz Defense,white,2004,2025,resign,white,,,,,
h3Ti6kZm,03/07/2022,False,blitz,Hungarian Opening: Symmetrical Variation,black,1998,2031,resign,black,,,,,
ABsvkbEY,03/07/2022,False,blitz,English Defense,white,2003,2025,resign,black,,,,,
ngwvVK3y,03/07/2022,False,blitz,Bogo-Indian Defense: Vitolins Variation,white,1997,2010,resign,white,,,,,
IfFG6mIr,03/06/2022,False,blitz,Modern Defense,white,2004,1931,outoftime,black,,,,,
WTr1QRFt,03/06/2022,True,blitz,Queen's Gambit Declined: Three Knights Variation,white,2011,1908,mate,black,30 28 36 30 0 17 0 0 0 28 0 37 31 42 -19 14 19 71 49 125 105 113 88 234 218 383 365 444 328 326 328 431 437 691 477 473 408 679 748 700 692 680 712 655 627 622 623 588 616 648 352 501 414 571 346 430 497 445 471 487 397 521 403 563 594 828 0 -28 -152 1196 1285 1218 ,114.0,4.0,3.0,2.0
5TtQ2Rtb,03/06/2022,True,blitz,Queen's Gambit Declined: Marshall Defense,white,2011,879,outoftime,white,,,,,
X8mHmi55,03/06/2022,True,bullet,Benoni Defense: Old Benoni,white,1851,2169,resign,black,,,,,
gPVJnyTb,03/06/2022,True,bullet,Pirc Defense,black,1848,1640,resign,black,,,,,
8hUTrIne,03/06/2022,True,bullet,Queen's Gambit Declined,white,1843,2147,draw,,,,,,
UIN93AWk,03/06/2022,True,bullet,"Indian Defense: Colle System, King's Indian Variation",black,1844,2269,resign,white,,,,,
IA5KdjIE,03/06/2022,True,bullet,Pirc Defense,black,1838,1794,mate,black,,,,,
VX3d9uS8,03/06/2022,True,bullet,Semi-Slav Defense,white,1837,1387,mate,white,,,,,
LZOTbZLz,03/06/2022,True,bullet,King's Indian Defense,black,1829,1858,outoftime,black,,,,,
97CxJI6c,03/06/2022,True,bullet,"Indian Defense: Budapest Defense, Rubinstein Variation",white,1825,1663,outoftime,white,30 23 27 108 75 78 49 225 234 263 149 253 23 97 103 98 101 85 92 107 78 103 47 51 40 49 55 84 -152 -10 -8 7 -13 -22 -68 -68 -28 -17 -103 -62 -70 8 11 15 22 82 23 33 14 40 -61 -60 -118 555 508 834 -153 -162 -183 -188 -166 -157 -167 -188 -457 -141 -765 -763 -758 -776 -767 ,86.0,6.0,0.0,5.0
2zRpDBTX,03/06/2022,True,bullet,Modern Defense,white,1824,1257,mate,white,,,,,
CTVqrT1q,03/06/2022,True,bullet,Rat Defense: Harmonist,black,1823,1401,outoftime,black,,,,,
0n38jK3R,03/06/2022,False,blitz,King's Indian Defense,black,2005,2009,resign,black,,,,,
z0UfDQTl,03/06/2022,False,blitz,"French Defense: Classical Variation, Steinitz Variation",black,2011,2021,outoftime,white,,,,,
BBz28Btd,03/06/2022,False,blitz,Sicilian Defense: Marshall Gambit,black,2017,2004,resign,white,,,,,
fG0NQ3lR,03/06/2022,False,blitz,English Defense,white,2023,2021,mate,black,,,,,
qg7OFow9,03/06/2022,False,blitz,East Indian Defense,black,2017,2003,mate,black,,,,,
gIlpGyFG,03/06/2022,False,blitz,Slav Defense: Exchange Variation,white,2012,1992,resign,white,,,,,
Y0KrnoTE,03/06/2022,False,blitz,Queen's Gambit Accepted: Old Variation,white,2017,2056,outoftime,black,,,,,
76IKyt9R,03/06/2022,False,blitz,French Defense: Advance Variation,black,2022,2057,mate,white,,,,,
kCL8zr2w,03/06/2022,False,blitz,French Defense: Exchange Variation,black,2017,1993,resign,black,,,,,
aFJVNxUH,03/06/2022,False,blitz,Benoni Defense: Old Benoni,white,2017,2003,draw,,,,,,
FnYWkg4F,03/06/2022,False,blitz,Lion Defense: Lion's Jaw,black,2011,2022,resign,black,,,,,
v69oKxGh,03/05/2022,False,blitz,Slav Defense: Modern Line,white,2016,2022,resign,black,,,,,
kmhP2bzP,03/05/2022,False,blitz,Englund Gambit,white,2023,1991,resign,black,,,,,
2DaU7aXq,03/05/2022,False,blitz,Pirc Defense,black,2028,2021,resign,white,,,,,
u0scFH5k,03/05/2022,False,blitz,Benoni Defense: Czech Benoni Defense,white,2034,2017,outoftime,black,,,,,
AbtMV25X,03/05/2022,False,blitz,Slav Defense,white,2029,2002,resign,white,,,,,
3tAV4two,03/05/2022,False,blitz,King's Indian Defense: Makogonov Variation,black,2029,2061,draw,,,,,,
N8VxvikY,03/05/2022,False,blitz,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",black,2034,2075,resign,white,,,,,
5sdiUzaz,03/04/2022,False,blitz,Dutch Defense,white,2033,2055,draw,,,,,,
XlT7RB79,03/04/2022,False,blitz,King's Pawn Game: Maróczy Defense,black,2026,2103,resign,black,25 75 40 66 43 28 42 42 71 53 33 31 -23 62 60 98 96 125 125 589 94 173 75 223 232 239 200 221 69 72 55 83 -12 -17 -27 -32 -33 -37 -30 -22 -30 -31 -95 -21 -116 0 -23 5 -10 0 -127 -146 -140 -139 -157 -58 -294 -312 -594 -577 -572 -582 -601 -520 -557 -579 -547 -566 -548 -566 -601 -585 -559 -592 -640 -599 -609 -607 -563 -703 -683 -662 -675 -594 -703 -734 -873 -6078 -6048 -6013 -7525 -7585 -13829 ,28.0,4.0,2.0,1.0
p8LniAum,03/04/2022,False,blitz,Old Indian Defense,white,2027,1986,draw,,,,,,
fK2onNaQ,03/04/2022,False,blitz,King's Indian Defense,black,2021,2039,mate,black,,,,,
vZV6p2Gv,03/03/2022,False,blitz,English Defense,white,2015,2022,mate,white,,,,,
8chRNMgT,03/03/2022,False,blitz,East Indian Defense,black,2009,2027,resign,black,,,,,
